title,pos_text,neg_text,ratingValue,bestRating,hotel
"Розташування чудове, недалеко від вокзалу та центру.","Розташування чудове, недалеко від вокзалу та центру. Ззовні виглядає яскраво. Лоббі чисте і світле. Покоївка дуже привітна і мила жіночка. Є ліфт. Смачно готують.","Номер дуже маленький . Найгірше те, що у ванну двері ледь закривають, то скоріш якась ширма . Не відкриваються вікна.",7.9,10.0,zenith.uk.html
В цілому готель сподобався.,"В цілому готель сподобався . Поселення пройшло без проблем, приїхали раніше заселення, речі були прийняті на зберігання, так і по виїзду - веселились, а речі забрали ввечері . Номер гарний, але чомусь не було халатів, капців, зубних щіток, хоча на сайті було написано, що ці речі входять в номер . Але Одеса дуже гарне місто - настрій чудовий, позитивні враження!",Nan,7.5,10.0,zenith.uk.html
Немає сніданку ,Nan,Немає сніданку Прибирають не кожен день,7.1,10.0,zenith.uk.html
Ціна якість,"Чисто, привітний персонал, в номері є все що треба! Від ЖД 5 хв",Nan,9.6,10.0,zenith.uk.html
зручне розташування та Вічевий персонал також зручна ...,зручне розташування та Вічевий персонал також зручна парковка,Nan,8.8,10.0,zenith.uk.html
"дуже смачно готують у кафе, відповідально і з душею.","дуже смачно готують у кафе, відповідально і з душею . В номері завжди підтримують чистоту",Nan,10.0,10.0,zenith.uk.html
"зручне розташування , 10 хв до вокзалу","зручне розташування , 10 хв до вокзалу","дуже маленький номер,  зручності душ туалет розділені шторками",7.1,10.0,zenith.uk.html
Не радила б нікому.,Nan,надано номери не відповідали фотографіям на банкінгу.,4.6,10.0,zenith.uk.html
"сподобалось, але хотілось би, щоб були включені в цю суму сніданки",Чудовий номер дуже приємний персонал місцезнаходження,"в номерах чисто, але не ідеально...",7.9,10.0,zenith.uk.html
Близьке розташування до ЖД вокзалу,Близьке розташування до ЖД вокзалу,"Жахливий Матра, спати неможливо було",5.0,10.0,zenith.uk.html
Усе добре.,Люди! За такі гроші це просто супер-варіант!,Nan,9.2,10.0,zenith.uk.html
"теплота та привітність на ресепшені, номер з вікном був, але ...","теплота та привітність на ресепшені, номер з вікном був, але воно не відкривалося, це трошки засмутило","на ліжках відчувалися пружини, не вистачало чайника, хоча б маленького",7.1,10.0,zenith.uk.html
"Самое главное, в комната нет своего воздуха, окна есть но ...",Nan,"Самое главное, в комната нет своего воздуха, окна есть но они не открываются - глухар . постоянно работает кондиціонер который с номера не отправляется служит целую ночь . банковской карточку с третьей попытки смог считаться",5.0,10.0,zenith.uk.html
Понравилось место расположение отеля,Понравилось место расположение отеля,"Меня посилили в номер без окна, света в туалетне не было, номер не протривала, когда я пронизувала этот номер об этом не написано было",4.6,10.0,zenith.uk.html
Одна из девушек на ресепшені вела себя предварительно и ...,Nan,Одна из девушек на ресепшені вела себя предварительно и профессионально очень понравилась,7.9,10.0,zenith.uk.html
"Зручна локація в центрі, все чисто, хороша звукоізоляція, не...","Зручна локація в центрі, все чисто, хороша звукоізоляція, не заважає шум вулиці","Було дуже дуже спекотно через аномально теплу зиму. Навіть скручені в нуль батареї не допомогли, довелося відкривати вікно",9.2,10.0,drk-residence.uk.html
Сніданок можуть принести тільки в конкретну годину по запису...,Nan,"Сніданок можуть принести тільки в конкретну годину по запису в номер. Якщо вам потрібно наприклад на 10 ранку, а вже є запис тоді ви можете обирати тільки вільні години, що не є зручним. Також не було кави, котру замінили на сік.",8.8,10.0,drk-residence.uk.html
чудово,Сніданок смачний . Готель розташований в 2-х хвилинах від Дерибасівської і в 5 хвилинах від Потьомкінських сходів.,Єдиний недолік і він же перевага - розташування в самому центрі. Добиратися кудись за місто не так щоб дуже зручно.,10.0,10.0,drk-residence.uk.html
"Готель чудовий, розташований в самому центрі Одеси, в 2...","Готель чудовий, розташований в самому центрі Одеси, в 2 хвилинах ходьби від Дерибасівської . Дуже приємний персонал, сніданок перевершив очікування: на вибір пропонували близько 15 видів сніданку на любий смак - від різних видів Шень до бургерів з картоплею і вівсяної каші...Також присутнє дитяче меню . Сніданок приносили в номер на визначений гостем час . В номері вночі тихо, не дивлячись на те, що поблизу Шумана Дерибасівська...Загалом, цей готель із тих, в який хочеться повернутися.",Nan,10.0,10.0,drk-residence.uk.html
Дуж дякую всім! Буду радити Вас колегам та друзям!,"ідеально розташування, ввічливий та гостинний персонал, чистий номер зі всіма умовами, необхідними для комфортного проживання, гарний сніданок, який можливо замовити в номер.",Сподобалось ВС!,10.0,10.0,drk-residence.uk.html
"готель комфортний як щодо розташування, так і щодо проживання",Дуже грамотно розташовані кондиціонери . Зручно закріплені пульти.,"Відсутні українські  канали телебачення .В наявності або мусульманські, або російські. Українські не працюють... Неприємно.",9.6,10.0,drk-residence.uk.html
Зупинялись у готелі 28-29 квітня 2018.,"зупинялись у готелі 28-29 квітня 2018 . Хочу відразу відмітити, що дійсно готель перевершив усі очікування . персонал, чистота в номері, чудові сніданки) за 2 кроки до оперного театру, у серці Одеси )",Nan,10.0,10.0,drk-residence.uk.html
Would not come back,Чемний персонал. Нормальний сніданок,"В кімнаті відсутня звукоізоляція, вночі неможливо заснути через шум з вулиці. Не було гарячої води. У ванній кімнаті темно, бо освітлення частково не працює. Ковдра замала для двох. Немає кімнати для сніданків і в кімнаті double room лише один стілець",7.1,10.0,drk-residence.uk.html
"Взагалі чудовий номер, але маленькі несправності панують","Сніданок був смачний, персонал привітний . Зручне розміщення готелю все було поруч (побутовий магазин, кафе, ресторани, не далеко пляжу )",Дзеркало в ванній кімнаті було тріснути . На стіні залишився слід від годинника що висів над телевізором (годинника вже не було). Не працював один із нічних ліхтарів над ліжком . У ванній кімнаті не працювала витяжка . Номер 220,7.9,10.0,drk-residence.uk.html
Розташування - в центрі міста.,"Розташування - в центрі міста. Приємно вразив сніданок, смачно і приносять прямо в номер, на ту годину, яку бажаєш.",Nan,10.0,10.0,drk-residence.uk.html
Дуже приємний готель у центрі Одеси ,"Все супер. На вибір 15 сніданків, розташування в самому центрі міста, дуже зручно і комфортно. Немає нарікань",Nan,10.0,10.0,drk-residence.uk.html
Сніданок,Сніданок,Nan,9.2,10.0,drk-residence.uk.html
"комфортабельні, чисто, смачні сніданки, зручне розташування.","комфортабельні, чисто, смачні сніданки, зручне розташування.",Nan,10.0,10.0,drk-residence.uk.html
"Привітний персонал, комфортний і чистий номер.","Привітний персонал, комфортний і чистий номер.",Nan,8.8,10.0,drk-residence.uk.html
Чудесно,"Прекрасний номер в самому центрі. Все необхідне в номері є, навіть більше.",Nan,10.0,10.0,drk-residence.uk.html
"розташування, привітний персонал, зручний номер","розташування, привітний персонал, зручний номер",Nan,9.6,10.0,drk-residence.uk.html
За рахунок розташування дуже хороший варіант,"Хороші сніданки, привітний персонал","накурено повітря в номері, на фото новіший, ніж насправді",8.8,10.0,drk-residence.uk.html
"Дуже чисто та акуратно, гарний інтер'єр у номері.","Дуже чисто та акуратно, гарний інтер'єр у номері. Та приємний, доброзичливий персонал. Сніданок приносять у номер,",Nan,10.0,10.0,drk-residence.uk.html
"Неймовірно, приголомшливо!",Балкон на якому можна палити цигарки,Серветки паперові би не завадили,9.6,10.0,drk-residence.uk.html
приємне та зручне розташування,Nan,балкон,8.3,10.0,drk-residence.uk.html
"Готель розташований в самому центрі, наступна вулиця після...","Готель розташований в самому центрі, наступна вулиця після Дерибасівської . Поруч багато кафе, є де поїсти на будь - який смак і гаманець . В готелі привітний персонал, який вставав і вітався при кожній нашій появі . За бажанням можна замовити прибирання номеру . Наш номер був двоповерховий: на першому поверсі були диван, стіл і міні - бар, на другому ліжко і ванна кімната . В ванній кімнаті рушники, гелі - шампуні, також надавали халат і капці . В номері також є міні - сейф, куди можна скласти цінні речі . Інтернет працював стабільно, телевізором ми не користувалися . Є міні - бар (читай: холодильник), але крихітний . Ліжко я замовляла двоспальне, але в номері виявилося два матраци, які весь час роз'їжджалися, але спати було м'яко і комфортно, хороші подушки . В номері є чайник і приладдя для приготування чаю . Можна замовити послуги прання . Є ліфт (будинок 5-поверховий). Незважаючи на спеку, в номері було комфортно завдяки кондиціонер . Вікна виходили на вулицю, тримати їх відкритими було незручно, через мотоциклістів і гучні машини, а закриті не пропускали сторонні звуки . З вікна гарний вигляд на дахи, спостерігали, як коти ходять по дахах: )","З каналізації періодично з'являється неприємний запах, так що двері в ванну ми завжди тримали закритими . звукоізоляція між номерами погана, якось в сусідньому номері шумно святкували щось біля 12 ї години ночі, нам було все чудово чутно, і дуже гучно . В душі якась дивна конструкція, що вода витікає по бортик вздовж скла і потрапляє на підлогу ванни, а потім треба думати, що з тим робити . Періодично на підлозі то там, то там бачили довгі волосини, хоча ми з чоловіком маємо коротке волосся . А значить, або з прибиральниці нападало, або з попередніх мешканців залишилося . На першому поверсі номеру було би дуже логічно мати мийку, але її там немає . Якщо плануєте щось перекушувати в номері, то будьте готові, що для цього немає можливостей: тарілок, приборів . Є тільки дві чашки, два стакани і два маленькі блюдечка . Біля ліжка вимикач, який підсвічується синім світлом, і воно, якщо повернутися на бік до вікна, б'є прямо в очі, доводилося завішувати його рушником.",9.2,10.0,drk-residence.uk.html
"Прекрасний готель, надзвичайно привітний персонал!","Прекрасний готель, надзвичайно привітний персонал! Допомагали по будь - яким питанням і все вирішували за хвилини! Чисто, співвідношення ціна / якість на 10) )",погано ловив WiFi,9.2,10.0,drk-residence.uk.html
Номер дуже паперовий.,"Номер дуже паперовий . Як виявилося - дворівневий . Заходиш і бачиш тільки стіл, диван і стільці, і тут питання "" А ліжко де? "", а ліжко на другому поверсі . Дуже затишно, зручно, гарно . А головне - це самий центр . Поруч десятки ресторанів і ресторанчиків . Море для купання, звичайно не дуже близько (30 хв пішки), але в 5 хв - набережна, де можна погуляти і парки.",Nan,10.0,10.0,drk-residence.uk.html
- Отличный чистый номер ,"- отличный чистый номер - оригінальній дизайн - Все принадлежности в номер (чайник, фен, средства гигиены и т . д .) - приятно очень Сметливый персонал - Цены на номера",- звукоізоляція расстреляли,10.0,10.0,drk-residence.uk.html
Розташування  готелю фантастичне.,Розташування  готелю фантастичне.,Таракан,7.1,10.0,drk-residence.uk.html
"Розташування в центрі, наявність халатів і тапочок, хороша...","Розташування в центрі, наявність халатів і тапочок, хороша ціна",Nan,9.6,10.0,drk-residence.uk.html
інтер'єр,інтер'єр,"Відсутність гарячої води в перший вечір . Душ був холодний, бочком . Потім зявилася.",7.1,10.0,drk-residence.uk.html
Запах канонизации,Nan,Запах канонизации,9.6,10.0,drk-residence.uk.html
Забита каналізація в душі.,Nan,Забита каналізація в душі.,8.8,10.0,drk-residence.uk.html
Без передоплати.,Без передоплати.,Nan,10.0,10.0,drk-residence.uk.html
Одне з найкращих та затишних місць!,"Нам сподобалося все! І зважаючи на те, що ми сім'єю зупиняємося в цьому готелі вже не вперше, співвідношення ціна - якість в ньому є найбільш оптимальним для такого міста, як Одеса . Щиро вдячні господарям за сервіс, комфорт та надзвичайно тепле ставлення! Будемо раді ще раз завітати!",Nan,10.0,10.0,otiel-om-shanti.uk.html
"Плюсів, звичайно, більше :)
","Плюсів, звичайно, більше :) - Спокійний, тихий район, хвилин 15-20 пішки до Аркадії, зручно добиратися як до пляжу Аркадія так і до Чайки, Курортного і т д - Хороші власники . Поселили одразу по приїзду, під час відпочинку ніяких претензій не було, все мирно і спокійно . - Є невеликий, але зручний дворик біля дому - можна посидіти ввечері, поснідати зранку на свіжому повітрі . - В кімнаті було 2 душові кабінки + 2 туалети, досить зручно (якщо не зважати на те, що один душ був прямо в кімнаті) - Всі фото реальні, місця в кімнатках було достатньо, навіть стояло двоярусна ліжко, якого не було на фото . Для 6 людей було якраз . - Ворота, двері в будинок і кімнату закриваються на ключ, тому відчуваєш себе безпечно . Вцілому все сподобалось, Om Shanti можна радити іншим!","Є декілька мінусів проживання:
- запах каналізації в душі :(
Особливо відчувався при в'їзді і довелось повністю відкрити двері у ванну щоб хоч трохи провітрити. Не скажу, що проблема конкретно власника, вже не вперше в Одесі з цим біда (
- кухня працює лише до 21:00 - потім закривається на ключ
Власник пояснив вагому причину, але було б набагато зручніше, якби нею можна було користуватися хоча б до 22:00.
Наприклад, в перший день, мені треба було терміново на кухню, щоб залити ліки гарячою водою, але в 21:20 вже зайти можливості не було :( Власник сказав дзвонити в таких випадках, та все ж було б набагато простіше просто зробити вільний вхід до 22:00",8.8,10.0,otiel-om-shanti.uk.html
"Хороша невеличка кімната з усіма необхідними меблями,...","Хороша невеличка кімната з усіма необхідними меблями, телевізором і кондиціонером.","Відсутність гарячої води вранці . Підлога не миється кожного дня, тому без взуття ходити неможливо . Холодильник нічого не охолодив.",5.8,10.0,otiel-om-shanti.uk.html
"В загалом добре, тихо і затишно.","Спокійний і затишний район розміщення, чистота, наявність декількох дзеркал у кімнаті, плазмовий телевізор, столик у кімнаті з двома стільця и і Софа, наявність кухні на поверсі, гаряча вода.","Потрібно завчасно попереджати в будь-якому випадку за півгодини до приїзду, не було засобів для гігієни, далеко по розміщенню магазини.",7.1,10.0,otiel-om-shanti.uk.html
Тихо.,Тихо . Кухня облаштована вси необхідним,"В номері пахло каналізацією . В одному з номерів на першому поверсі не було гарячої води . Вайда відсутній . В туалеті павутиння забронювали одні номери, а господарі вирішили два тримісний замінити одним шестимісячним, щей ціна на 400 гривень більша.",4.2,10.0,otiel-om-shanti.uk.html
"привабливі та доброзичливі господарі, порядність і розуміння ...","привабливі та доброзичливі господарі, порядність і розуміння, щиро Дякуємо за гостинність",Nan,8.8,10.0,otiel-om-shanti.uk.html
"Затишно,чисто","Затишно,чисто",Кухня працює лише до 22:00,10.0,10.0,otiel-om-shanti.uk.html
"Сподобалося, чистота, зручності, можно посидіти на дворі на гойдалці в затінку. Рекомендую","Чистота, дизайн, зручності",Були деякі труднощі знайти помешкання,9.6,10.0,otiel-om-shanti.uk.html
Приємні,"Що заселили нас по приїзду,зранку,а не о 12.Власники помешкання дуже приємно та чемно спілкувались.",-,9.2,10.0,otiel-om-shanti.uk.html
чистий зручний номер;,"чистий зручний номер;Привітні господарі,зацікавлені комфортом гостей.В 15 хв до пляжу Аркадія.",Слаба вентиляція на кухні.,8.3,10.0,otiel-om-shanti.uk.html
Он Шанті - один з найкращих міні-готелів Одеси,"Спокійно та затишно, комфортно і оформленні як номеру, так і готелю в цілому. Рекомендуватиму своїм друзям та за нагоди будемо зупинятися лише там.",Nan,10.0,10.0,otiel-om-shanti.uk.html
Романтичні вихідні для пар,"Готель шикарний! Дійсно перевершив мої очікування. По-перше, дякую персоналу за чудові манери, професіоналізм та увагу. Власникам/адміністрації готелю респект за щедрість. Так тримати. Номери охайні та комфортні, гарно оснащені з продуманою інженерією: рівня 4* зах.європи. Сніданок мега гарний, щедрий та смачний - рівня 5*. Ресторан готелю не дешевий, але якісний і мега смачний. Басейн та SPA інфраструктура нові, гарно зроблені та продумані. Але треба додати більше шезлонгів. Дякую готелю за відмінний сервіс.","Сподобалося реально все! Сподіваюся, що так буде і надалі . Рекомендую всім парам цей готель для вихідних в Одесі . Готель реально новий, отож поки не зустрівся - Маст Хеві для відвідування; - )",10.0,10.0,otel-grand-otrada.uk.html
Дуже затишний та чистий номер.,"Дуже затишний та чистий номер. Привітний персонал. Гарне розташування готелю. Смачний сніданок. Канатна дорога була ще однією розвагою дітям. Готель надає доступ до пляжу та проїзд на канатній дорозі - квитки на спуск та підйом один раз на день. Ціна квитків - 70 грн на людину в одну сторону, тому доводилось планувати день так, щоб до моря їздити один раз. Хоч цього було мало.  Залишились задоволені відпочинком в готелі.",Nan,9.6,10.0,otel-grand-otrada.uk.html
На канатній доріжці можна було спуститись до моря і...,Nan,На канатній доріжці можна було спуститись до моря і піднятись по квитках лише один раз в день . Про це не попереджали при бронюванні готелю . За дві доби в номері не прибирали та не змінювали полотен,7.1,10.0,otel-grand-otrada.uk.html
Готель біля моря з високим рівнем сервісу,"Сніданок перевершив очікування, розкішний вибір страв. З готелю зручно і швидко можна спуститися до моря  з допомогою канатної дороги (проїзд входить у вартість), а потім відпочити на обладнаному готельному пляжі, де чисто і охайно","У номері був нестабільний сигнал Wi-Fi. Думаю, це через те, що кімната кутова.",9.6,10.0,otel-grand-otrada.uk.html
"Новий готель,  чудове розташування. ","Новий готель, поруч пляж, до якого можна дістатися на безкоштовній  канатній дорозі.   Доброзичливий персонал, чудовий сніданок,
гарний басейн. Рекомендую!",Nan,9.6,10.0,otel-grand-otrada.uk.html
"Приємний інтер'єр, в готелі чисто і затишно, свіжий ремонт.","Приємний інтер'єр, в готелі чисто і затишно, свіжий ремонт . Просто таки білосніжна постіль, рушники і халати!!! Хорошо косметика у ванній . Дуже смачні і різноманітні сніданки . Приємний професійний персонал, допомагали у всіх питаннях і зверненнях . Хороше розташування, якщо ви приїхали заради відпочинку на морі . До центру трохи часу дорога займає, але ми були на авто - не критично . Користування канатною дорогою, що входить у вартість номеру на 5 +, Я дуже приємний бонус! Якщо дорога до моря вниз була б гарною прогулянкою, то назад (вверх) було б ще тим випробуванням) Дитині в дорогу спакували фрукти - приємний комплімент . Тільки приємні враження, хочеться повернутись ще; )","Тимчасовий недолік - лише одне дитяче ліжечко в наявності, яке вже було зайняте (( спати втрьох з, майже 12-річною дитиною, на одному ліжку було не дуже зручно (але готель тільки нещодавно почав працювати, тому на рецепції вибачились . Справедливості заради, в перший день на сніданку дитина захотіла сидіти в дитячому стільчику, який вже був зайнятий, але наступного ранку стільці було вже два ;) Ну і поки мало орієнтирів на сам готель, ще відсутня назва на фасаді.",9.2,10.0,otel-grand-otrada.uk.html
Все дуже смачно!,Все дуже смачно! Зручне розташування.,Nan,10.0,10.0,otel-grand-otrada.uk.html
Хороший готель.,"Хороший готель. Привітний персонал. Чудові дівчата на рецепції, готові прийти на допомогу",Матра . Просто ніякий . Готельні матраци не такі.,7.5,10.0,otel-grand-otrada.uk.html
Відмінні сніданки.,Відмінні сніданки. Кожному гостю на добу надається: два квитки на канатну дорогу (вихід до канатної дороги з території готелю) та один на пляж.,Nan,9.6,10.0,otel-grand-otrada.uk.html
Шикарний готель для поціновувачів класики. Все дуже зручно і приємно.,"Сніданок гарний в будь-якому варіанті - і якщо його приносять зранку у номер, і якщо ви у будь-який зручний для вас час отримуєте в кафе поруч. Ми випробували обидва варіанти) Стара будівля із класним сучасним ремонтом - це супер! Відчуваються усі переваги і першого і другого. Клімат-контроль працює на відмінно - в номері завжди тепло. Матрац просто пречудовий. Чисто у кожному куточку номера. І ще багато усього. Приємний персонал, готовий відгукнутись на будь-яку вашу потребу.","Жили усього одну добу, то нічого такого не помітили).",10.0,10.0,ayvazovsky.uk.html
Комфортно і затишно,"Привітний персонал, можливість обрати 2 ресторани для сніданку, зручна центральна локація, доволі тихий внутрішній дворик.","Відсутність ресторану при готелі (для сніданку необхідно пройтися до ресторану / кафе, але лише 5 хв . або замовляти в номер); вузлуваті душова кабіна.",9.2,10.0,ayvazovsky.uk.html
Дякую за такий теплий прийом!,"Дякую за такий теплий прийом! Комфортно, тихо, в центрі міста, номер гарний і просторий . Чисті нові рушники і халат, є всі косметичні засоби . Дуже привітний персонал . Особлива подяка за привітання і подарунок на день народження, було дуже приємно! Як буду в Одесі, зупинятимуть в цьому готелі!",Nan,10.0,10.0,ayvazovsky.uk.html
"Чистий, просторий, теплий і зручний номер.","Чистий, просторий, теплий і зручний номер. Гарне обслуговування номерів. Халат, тапочки і усе необхідне є в наявності. Близько до центру. Привітний персонал.","Наявність запаху плісняви в номері . Так виглядає що ця проблема досить поширена в Одесі, так як не вперше стикаюся з подібним.",8.8,10.0,ayvazovsky.uk.html
"Уважний персонал, смачні сніданки в мережі їх...","Уважний персонал, смачні сніданки в мережі їх ресторанів(особливо в Маріо на В.Васильківській)","подавлений матрац, не очікувано (Згадав панцирні ліжко в гуртожитку . Не в перше в цьому готелі, раніше цієї проблеми не було, можливо номер невдалий.",9.6,10.0,ayvazovsky.uk.html
Чудовий готель,"Готель дуже гарний. Чудове розташування, комфортні номери, гарні сніданки, відмінне обслуговування. Якщо буду в Одесі, зупинюся знову в готелі ""Айвазовський"".",Nan,9.6,10.0,ayvazovsky.uk.html
Very Cozy clear Comfortably hotel in the center of Odessa with Extremely friendly staff,"Готель відповідає найвищим стандартам і, на мою думку, заслуговує тверді 4 * . Вразила суцільна чистота та акуратність, приємна та комфортна постіль, багато зручностей (сейф, холодильник, чайник, праска, тумба під багаж, халат, фен і т . п .), велика площа номеру (мансардний поверх) і надзвичайно приємний та уважний персонал . Всі помилки при бронюванні вони нам пробачили, за що велика подяка, і на день народження нас чекав в номері комплімент від готелю - пляшка шампанського та коробка цукерок . Будо приємно надзвичайно . Обов'язково повернемося! Раджу всім зупинятись в цьому готелі без будь - яких сумнівів","все сподобалось!  Сніданки подають в номер, або видають ваучер в сусідній ресторан. Це не мінус, це просто для інформації.",10.0,10.0,ayvazovsky.uk.html
"Комфортно, приємно, зручно!","Мене підкорює кожного разу висота стель, через що з""являється відчуття, наче можеш дихати на повні груди. Інтер""єр дуже стриманий, консервативний. Готель тихий, що сприяє абсолютному відпочинку від звичного ритму життя. Тепло, що неабияк приємно на початку весни. Тішить постійна наявність гарячої води та найнеобхідніших косметичних засобів та засобів для догляду за одягом та взуттям. Чисто, охайно. Професійний персонал.","Деякі рушники слід замінити, їх сірість псує загальне враження і вирішити питання неприємного запаху в санвузлі (вранці це особливо впливає на настрій). Не вистачає освітлення в номері для роботи чи читання (не лише в ліжку, поряд з яким є нічний). І маю велике прохання щодо покращення якості сніданків . Сніданок, який приносять у номер - це одна з переваг готелю, оскільки снідати люблю на самоті, налаштовуючи на увесь день . Тому, прошу уважніше ставитись до свіжості продуктів, які подаються . А загалом, я дуже задоволена . Всі дрібні недоліки легко усуваються . Головне, не примушувати мотивацію бути найкращими . Я вболіваю за цей готель, адже почуваюся тут дуже затишно . Дякую",9.2,10.0,ayvazovsky.uk.html
Чудовий Отель в центрі міста.,Чудовий Отель в центрі міста.,Nan,10.0,10.0,ayvazovsky.uk.html
3 дні в Одесі,Персонал надзвичайно привітний,Вартість сніданку і якість не відповідають,9.6,10.0,ayvazovsky.uk.html
"Дуже сподобався готель , шикарне розташування  та...","Дуже сподобався готель , шикарне розташування  та професійний персонал.",Nan,9.6,10.0,ayvazovsky.uk.html
Сніданок у « Баффало смачний,Сніданок у « Баффало смачний,Nan,9.6,10.0,ayvazovsky.uk.html
Звукоізоляція,Nan,Звукоізоляція,8.5,10.0,ayvazovsky.uk.html
Дякуємо за відпочинок!,Чудове місце розташування . Прекрасний привабливий персонал.,Nan,10.0,10.0,ayvazovsky.uk.html
Сподобалося усе.,"Сподобалося усе.. Розташування, сервіс, персонал, зручності, чистота!",Я не побачила недоліків..,10.0,10.0,ayvazovsky.uk.html
"Чудовий готель, куди хочеться повернутися.","Зручне ліжко, відмінне розташування готелю, вчасна подача сніданку в номер, привітний персонал...",Nan,9.6,10.0,ayvazovsky.uk.html
обрав би знову,"1. Номер на рівні з іншими хорошими готелями де довелось бути. 2. Парки, кафе, ресторани які варто відвідати на відстані 1-2 км від готелю.",Nan,10.0,10.0,ayvazovsky.uk.html
Все було чудово!,Все було чудово!,Nan,9.6,10.0,ayvazovsky.uk.html
Комфортно ,Комфортно,Відсутність ресторану та нормального сніданку,9.2,10.0,ayvazovsky.uk.html
Сподобалось усе!,Сподобалось усе!,Nan,10.0,10.0,ayvazovsky.uk.html
Зручний готель для коротких ділових поїздок.,"Зручне розташування, комфортний номер, сніданок в Баффало 99.",Вид із вікна був у внутрішній двір і міг бути кращим.,10.0,10.0,ayvazovsky.uk.html
Чудово!,"Атмосфера, дизайн, сніданок",- судово- -,9.6,10.0,ayvazovsky.uk.html
Дуже гарний атмосферний готель!,"увага персоналу, чистота, інтер "" єр, розташування, можливість вибору місць для харчування, ліфт у старовинній будівлі",Nan,10.0,10.0,ayvazovsky.uk.html
паперовий отель!,"паперовий отель! Дуже уважний персонал, приємна атмосфера, в готелі є чайник, халати та інші необхідні речі . З харчуванням прикольно, ще і надали в подарунок бізнес ланч за бронювання більше ніж 1 доби.",Нема нарікань. Дякую за гарний відпочинок!,10.0,10.0,ayvazovsky.uk.html
"ПриВітний персонал,трансфер на пляж,чистота","ПриВітний персонал,трансфер на пляж,чистота","Сніданок за межами готелю,не завжди вдавалось поснідати,кухня не працювала о 8.00,а о 9.00 ми вже мали конференцію,тому іноді залишались без сніданок",6.7,10.0,ayvazovsky.uk.html
Розташований в зручному місці.,"Розташований в зручному місці. Комфортний, непоганий готель, чисті номери.Ввічливий персонал.","Недостатня інформація про користування міні баром в плані того, що коли на столі (робочому) виставлена вода-вона безкоштовна. А тут за плату, про це потрібно попереджати. Не в грошах діло, а в тому що охоронець потім прийшов до мене в кафе за платою. Неприємно.",8.3,10.0,ayvazovsky.uk.html
