,pos_summary,neg_summary
club-miami-arkadia-odesa.uk.html,"['номер чистий' 'чисто затишно' 'цікавий дизайн' 'привітний персонал'
 'прекрасний вид' 'зручне розташування' 'вищому рівні']","['ванній кімнаті' 'одноразових капців' 'запах вогкості' 'сильний запах'
 'запах вогкості' 'деяких номерах' 'запах сигарет']"
geneva-apart.uk.html,"['красивий номер' 'чисті номери' 'відмінне місце' 'чисто затишно'
 'готель центрі' 'привітний персонал' 'шикарне розташування']","['гарячої води' 'поверх ліфта' 'ванній кімнаті' 'води душі'
 'відсутність ліфта' 'номері холодно' 'сусідніх номерах']"
uliss.uk.html,"['хвилин пішки' 'номер смачний' 'смачні сніданки' 'місце розташування'
 'послужливо персонал' 'ввічливий персонал' 'уважний персонал']","['ванну кімнату' 'відкритими вікнами' 'води душі' 'сусідній номер'
 'телевізор номері' 'нашому номері' 'будьте готові']"
arcadiasky.uk.html,"['чистий номер' 'затишний чистий' 'чисто комфортно' 'гарне місце'
 'персонал прекрасний' 'відмінний новий' 'зручне розташування']",['жодного разу' 'кондиціонер працював']
happy-cat.uk.html,"['номер просторий' 'зручні ліжка' 'готель центрі' 'затишно хороший'
 'привітний персонал' 'лякливий персонал' 'зручне розташування']","['важко знайти' 'тонкі стіни' 'спальному ліжку' 'стіни чути'
 'номері кондиціонера' 'велика сутність' 'сусідніх номерів']"
continental-apartments.uk.html,"['номер чистий' 'чистий просторий' 'чисто зручне' 'готель відмінне'
 'чуйний персонал' 'вищому рівні' 'зручне розташування']",['ціна завищена' 'номері виявилося']
arnautskiy.uk.html,"['затишний номер' 'зручні меблі' 'приємний привітний' 'хвилин пішки'
 'привітний персонал' 'розташування персонал' 'зручне розташування']","['відсутність ліфта' 'ванній кімнаті' 'шумоізоляція номерів' 'стіни чути'
 'звукоізоляція номері' 'погана звукоізоляція' 'туристичний збір']"
hotel-vele-rosse-business-and-leisure.uk.html,"['чистий номер' 'гарний готель' 'смачні сніданки' 'гарна територія'
 'гарний сніданок' 'привітний персонал' 'місце розташування']","['душова кабіна' 'напір води' 'зубної щітки' 'чайника номері'
 'неприємний запах' 'погана звукоізоляція' '400 грн']"
excelsior.uk.html,"['чудовий номер' 'смачна кухня' 'смачні сніданки' 'приємний персонал'
 'чуйний персонал' 'вид море' 'вищому рівні']","['ванній кімнаті' 'кондиціонер працював' '21 00' '15 00' 'москітну сіток'
 'номері одна' 'кондиціонер працював']"
mini-people.uk.html,"['комфортний номер' 'зручне ліжко' 'затишно чисто' 'гарний вид'
 'приємний персонал' 'привітний персонал' 'зручне розташування']","['жодного разу' 'ванній кімнаті' 'води душі' 'запах каналізації'
 'душовій кабіні' 'погана звукоізоляція' 'закритих вікнах']"
apart-kholl-rishiel-ie.uk.html,"['гарний номер' 'вокзалу центру' 'всі зручності' 'чисто затишно'
 'персонал привітний' 'крокової доступності' 'розташування зручне']","['ванну кімнату' 'гарячої води' 'запах каналізації' 'закритих вікнах'
 'ванній кімнаті' 'неприємний запах' 'цокольному поверсі']"
apart-on-24-preobrajenskaya-street.uk.html,"['тихий дворик' 'просторий номер' 'всі зручності' 'місце розташування'
 'центрі міста' 'необхідне проживання' 'зручне розташування']","['вікно виходить' 'ванній кімнаті' 'біля ліжка' 'чути розмови'
 'сусідніх номерів' 'єдиний мінус' 'працював wi']"
0482-odesa.uk.html,"['чистий номер' 'місце розташування' 'чисто затишно' 'центрі міста'
 'відмінний готель' 'розташування готелю' 'зручне розташування']","['ванній кімнаті' 'води душі' 'напір води' 'телевізор працював'
 'слабкий напір' 'єдиний мінус' 'єдиний недолік']"
ayvazovsky.uk.html,"['номер гарний' 'чисті номери' 'готель центрі' 'затишно чисто'
 'привітний персонал' 'відмінне місце' 'шикарне розташування']","['гарячої води' 'ванній кімнаті' 'запах каналізації' 'біля ліжка'
 'враження готель' 'залишає бажати' 'слабкий натиск']"
apartments-cristal.uk.html,"['чистий номер' 'хороша ліжко' 'залізничного вокзалу' 'місце розташування'
 'привітний персонал' 'персонал чистота' 'зручне розташування']","['500 грн' 'тонкі стіни' 'ванній кімнаті' 'неприємний запах'
 'запах вогкості' 'номері шумно' 'чутно відбувається']"
palladium.uk.html,"['номер просторий' 'тихо чисто' 'сніданок хороший' 'персонал привітний'
 'чисто персонал' 'зручне розташування' 'місцезнаходження відмінне']","['запах сигарет' 'вікна відкриваються' 'вікна номері' 'неможливо спати'
 'номері душно' '600 грн' 'єдиний мінус']"
boutique-palmira.uk.html,"['номер комфортний' 'гарний затишний' 'чисто затишно' 'номері необхідне'
 'персонал привітний' 'гарний вид' 'зручне розташування']","['знайти готель' 'важко знайти' 'ванній кімнаті' 'душової кабіни'
 'шумоізоляція номері' 'погано працював' 'зобов 39']"
oreanda-odessa.uk.html,"['чистий номер' 'місце розташування' 'тихий готель' 'чисто затишно'
 'привітний персонал' 'високі стелі' 'розташування супер']","['поміняти номер' 'бажати кращого' 'ванній кімнаті' 'залишає бажати'
 'питної води' 'неприємний запах' 'будьте готові']"
lucky-ship-art.uk.html,"['затишний чистий' 'готель центрі' 'чисто затишно' 'приємний персонал'
 'привітний персонал' 'персонал вищому' 'зручне розташування']","['знайти готель' 'номер вікна' 'маленький номер' 'довелося просити'
 'номері душно' 'хотілось би' 'туристичний збір']"
spokoinoi-nochi.uk.html,"['охайний номер' 'гарний номер' 'холодильник чайник' 'зручні ліжка'
 'чистий приємний' 'зручне розташування' 'співвідношення ціна']","['знайти вхід' 'шум вулиці' 'вікно номері' 'запах каналізації' '600 грн'
 'вхідних дверей' 'єдиний недолік']"
centerodessarent.uk.html,"['просторий номер' 'готель затишний' 'ліжко чисто' 'гарний чистий'
 'смачний сніданок' 'привітний персонал' 'зручне розташування']","['відкритими вікнами' 'неможливо спати' 'бронювали номер' 'вікна номері'
 'вартості номера' 'міні бару' 'відповідає рівню']"
good-night.uk.html,"['затишний комфортний' 'чисто затишно' 'сніданки смачні' 'затишний готель'
 'смачний сніданок' 'привітний персонал' 'зручне розташування']","['сніданок 10' 'відсутність холодильника' 'номер вікна'
 'відбувається коридорі' 'чути шум' 'слабка шумоізоляція'
 'холодильника номері']"
boomerang-business.uk.html,"['хороший готель' 'чисті номери' 'затишно чисто' 'центрі міста'
 'привітний персонал' 'чуйний персонал' 'зручне розташування']","['жодного разу' 'маленький номер' 'душової кабіни' 'душовій кабіні'
 'холодильника номері' 'погана звукоізоляція' 'сусідніх номерах']"
butik-otel-ministerium.uk.html,"['номер комфортний' 'гарний готель' 'місце розташування'
 'розташування готелю' 'привітний персонал' 'персонал розташування'
 'розташування хороше']",['гелю душу' '39 явився']
otiel-elita.uk.html,"['комфортний номер' 'номер чистий' 'новий чистий' 'великі кімнати'
 'чисто зручно' 'персонал чистий' 'привітний персонал']","['спати відкритим' 'складно знайти' 'ванній кімнаті' 'вікна номері'
 'стіни тонкі' 'бажати кращого' 'склалося враження']"
annabelle.uk.html,"['готель привітний' 'місце розташування' 'чисто тепло' 'гарне місце'
 'привітний персонал' 'розташування шикарне' 'відмінне розташування']","['маленький номер' 'ванній кімнаті' 'води душі' '30 ранку'
 'звукоізоляція чутно' 'погана звукоізоляція' 'номері чайника']"
marinara.uk.html,"['комфортний номер' 'хороший ресторан' 'затишні чисті' 'чисто затишно'
 'персонал чистий' 'привітний персонал' 'місце розташування']","['вода душі' 'шум машин' 'номер знаходиться' 'кондиціонера номері'
 'відбувається коридорі' 'неприємний запах' 'чути шум']"
il-decameron-clubhouse.uk.html,"['номер чудовий' 'номери великі' 'прекрасний готель' 'хороший сніданок'
 'персонал привітний' 'місце розташування' 'відмінне співвідношення']","['ванній кімнаті' 'зубної пасти' 'вікна номері' 'води номері'
 'якість прибирання' '39 їзді' 'йде ремонт']"
lermontovskiy.uk.html,"['затишно чисто' 'затишне місце' 'хороші сніданки' 'гарний сніданок'
 'привітний персонал' 'персонал чистота' 'розташування зручне']","['жодного разу' 'ванній кімнаті' 'тонкі стіни' 'відсутність ліфта'
 'убогий сніданок' 'номері холодно' 'біля ліжка']"
monika-apart.uk.html,"['новий готель' 'нові меблі' 'дизайн номера' 'чисто затишно'
 'чистота комфорт' 'привітний персонал' 'розташування шикарне']","['туалетного паперу' 'відсутність вікна' 'ванній кімнаті'
 'душовій кабінці' 'чути відбувається' 'єдиний мінус' 'цокольному поверсі']"
kariatida.uk.html,"['затишний номер' 'зручне місце' 'хороший ремонт' 'чисто затишно'
 'комфортно затишно' 'визначних пам' 'зручне розташування']","['вхідні двері' 'гарячої води' 'спати неможливо' 'оплата готівкою'
 'розетки біля' 'біля ліжка' 'погано працював']"
shanhai-blues.uk.html,"['приємна дівчина' 'транспортна розв' 'хороші меблі' 'привітний персонал'
 'номер відмінний' 'номері чисто' 'співвідношення ціна']","['вхід готель' 'спати неможливо' 'номер бронювали' 'вхідних дверей'
 'якість прибирання' 'двомісному номері' '39 явився']"
mini-otel-odesa.uk.html,"['затишний номер' 'тихе місце' 'місце розташування' 'привітний персонал'
 'чисто затишно' 'якість супер' 'зручне розташування']","['жодного разу' 'ванній кімнаті' 'туалетний папір' 'гучна музика'
 'вікно виходить' 'приймати душ' 'відкритому вікні']"
gaudi-stylish.uk.html,"['комфортний номер' 'готель чистий' 'зручне ліжко' 'номері чисто'
 'ввічливий персонал' 'персонал хороший' 'зручне розташування']","['21 00' 'прийняття душу' 'номер вікон' 'номері вікна' 'душової кабіни'
 'нашому номері' 'величезний мінус']"
frederic-koklen-boutique.uk.html,"['номер зручне' 'чудовий готель' 'чудові сніданки' 'хороший сніданок'
 'привітний персонал' 'обслуговування чистота' 'зручне розташування']","['шум вулиці' 'ванній кімнаті' 'сніданок би' 'душова кабінка' 'вода душі'
 'йде ремонт' 'погано працював']"
dd-d1-4d-nddegd.uk.html,"['чистий номер' 'затишний дворик' 'гарне місце' 'чисто смачний'
 'залізничного вокзалу' 'привітний персонал' 'зручне розташування']","['туалетний папір' 'гарячої води' 'маленький телевізор' '300 грн'
 'ванній кімнаті' 'фена номері' 'номері холодно']"
villa-da-vinci.uk.html,"['транспортна розв' 'номері тепло' 'номері необхідне' 'хвилин пішки'
 'затишно спокійно' 'чисто акуратно' 'місце розташування']","['двері туалет' 'запах каналізації' 'звукоізоляція чутно'
 'погана звукоізоляція' 'чутно сусідів' 'роз 39' 'номері погано']"
ark-palace-apartment.uk.html,"['номер чистий' 'зручне місце' 'чисто затишно' 'смачні сніданки'
 'гарний сніданок' 'привітний персонал' 'зручне розташування']","['жодного разу' 'номер брудний' 'душі вода' '200 грн' 'номері чайника'
 'бажати кращого' 'склалося враження']"
roza-vetrov.uk.html,"['прекрасний номер' 'прекрасне місце' 'смачна кухня' 'всі очікування'
 'персонал чуйний' 'прекрасний персонал' 'зручне розташування']","['жодного разу' 'жахливому стані' 'працював телевізор' 'телевізор працює'
 'грн ніч' 'вхідних дверей' 'номері холодильника']"
gostiniy-dvor-odessa.uk.html,"['номер хороший' 'чисто затишно' 'чудове місце' 'центрі міста'
 'привітний персонал' 'місце розташування' 'зручне розташування']","['першого разу' 'душова кабіна' 'біля ліжка' 'якість прибирання'
 'повна відсутність' 'довелося чекати' 'телевізор працює']"
michelle.uk.html,"['номер просторий' 'зручне місце' 'чисто затишно' 'центрі міста'
 'привітний персонал' 'персонал розташування' 'зручне розташування']","['00 00' 'прийняти душ' 'гарячої води' 'повна відсутність' '30 ранку'
 'душовій кабіні' 'погано працював']"
maner.uk.html,"['чистий номер' 'нові чисті' 'готель центрі' 'хороший ремонт'
 'привітний персонал' 'персонал можливість' 'зручне розташування']","['гарячої води' 'сусіднього будинку' 'сусідньому номері'
 'погана звукоізоляція' 'чутно відбувається' 'єдиний мінус'
 'нашого перебування']"
mini-dom.uk.html,"['центр міста' 'гарні номери' 'чисто комфортно' 'зручний номер'
 'привітний персонал' 'зручне ліжко' 'доглянута територія']","['вікно номері' 'спати неможливо' 'ванній кімнаті' 'душовій кабінці'
 'яко кажучи' '39 яко' 'єдиний мінус']"
asiya.uk.html,"['комфортний номер' 'хороший готель' 'зручно комфортно' 'смачна кухня'
 'привітний персонал' 'місце розташування' '10 хвилинах']","['наступного дня' 'завадив би' 'гелю душу' 'питної води'
 'відкритому вікні' 'шум дороги' 'нашому номері']"
miradge.uk.html,"['чистий номер' 'чиста постіль' 'місце розташування' 'біля моря'
 'привітний персонал' 'ненав 39' 'відмінне розташування']",['чайника номері' 'вхід готель']
gostinyi-dvor-dobrynia.uk.html,"['номер затишний' 'зручна транспортна' 'смачні сніданки'
 'сніданок чудовий' 'привітний персонал' 'чисто комфортно'
 'зручне розташування']","['двері ванну' 'ванну кімнату' 'запах каналізації' 'бажати кращого'
 'номері запах' 'номері виявилося' 'єдиний мінус']"
monroe.uk.html,"['прийти допомогу' 'чисті номери' 'хороший номер' 'приємний ввічливий'
 'привітний персонал' 'пішої доступності' 'прекрасне розташування']","['ванну кімнату' 'гарячої води' 'туалетний папір' 'ванної кімнати'
 'вирішити проблему' '39 їзді' '39 явилася']"
iris-apartments.uk.html,"['номер чистий' 'номери чисті' 'чисто затишно' 'привітний персонал'
 'прекрасний вид' 'свіжий ремонт' 'зручне розташування']",['спати відкритим' 'відповідає рівню']
de-versal.uk.html,"['номер затишний' 'красиво затишно' 'місце розташування'
 'хороший сніданок' 'привітний персонал' 'розташування чистота'
 'відмінне розташування']","['поверх ліфта' 'ванній кімнаті' 'міні бару' 'дивний запах'
 'погана звукоізоляція' 'сусідньому номері' 'єдиний мінус']"
dddc-dd.uk.html,"['номер чистий' 'зручне місце' 'комфортно чисто' 'місце розташування'
 'привітний персонал' 'язково повернемося' 'зручне розташування']","['знайти готель' 'ванну кімнату' 'гарячої води' 'ледь тепла'
 'одноразових капців' 'хотілось би' 'знаходиться поверсі']"
rodina.uk.html,"['зручне місце' 'хороший номер' 'чисто комфортно' 'розташування вокзалу'
 'персонал привітний' 'співвідношення ціна' 'зручне розташування']","['тонкі стіни' 'гарячої води' 'номері холодильника' 'години ночі'
 'номері запах' 'погана звукоізоляція' 'телевізор працював']"
beehive.uk.html,"['затишний номер' 'хороші номери' 'хороший готель' 'чисто затишно'
 'сніданок привітний' 'привітний персонал' 'зручне розташування']","['важко знайти' 'ванній кімнаті' 'відсутність парковки' 'душовій кабіні'
 'гарячої води' 'номер знаходиться' 'спати неможливо']"
maman.uk.html,"['акуратний номер' 'готелю центрі' 'хороший готель' 'гарне місце'
 'красиво затишно' 'привітний персонал' 'зручне розташування']","['відкрити вікно' 'чути шум' 'тісний номер' 'номер знаходиться'
 'відсутність сніданку' '39 явилася' 'килимове покриття']"
prominada.uk.html,"['чистий номер' 'хороша кухня' 'чудовий готель' 'чисто комфортно'
 'привітний персонал' 'розташування смачні' 'вище всяких']","['гарячої води' 'телевізор номері' 'завищена ціна' 'запах номері'
 'працював wi' 'будьте готові' 'погано працював']"
odelana-apartments.uk.html,"['просторий затишний' 'відмінне місце' 'місце розташування'
 'чисто затишно' 'центрі міста' 'хороші умови' 'шикарне розташування']","['важко знайти' 'відсутність шумоізоляції' 'звукоізоляція чутно'
 'запах каналізації' 'дивний запах' 'закритих вікнах' 'галасливі сусіди']"
marenero.uk.html,"['просторий номер' 'чисті номери' 'сучасний дизайн' 'чисто затишно'
 'сніданок приємний' 'привітний персонал' 'співвідношення ціна']","['відкрити вікно' 'ванній кімнаті' 'шум дороги' 'заважає спати'
 'убогий сніданок' 'фена номері' 'маленький телевізор']"
tsientr-otdykha-mirnyi.uk.html,"['номер комфортний' 'зручне ліжко' 'чисто затишно' 'персонал номері'
 'персонал чуйний' 'привітний персонал' 'зручне розташування']","['відсутність гарячої' 'відро сміття' 'маленька кімната' 'спати неможливо'
 'яко кажучи' 'booking com' '39 ясувалося']"
arkpalmira.uk.html,"['номер просторий' 'зручне ліжко' 'чисто акуратно' 'чисто затишно'
 'привітний персонал' 'чудовий вид' 'зручне розташування']","['першого разу' 'жодного разу' 'відсутність вікна' 'номері вікон'
 'довелося просити' 'сильний запах' 'номері прохолодно']"
mezzanine-white.uk.html,"['номер відмінний' 'новий готель' 'місце розташування' 'зручне ліжко'
 'персонал привітний' 'співвідношення ціна' 'відмінне розташування']","['закритими вікнами' 'складно знайти' 'вікно виходить'
 'відсутність холодильника' 'вікна номері' 'біля ліжка'
 'нашого перебування']"
theatre.uk.html,"['номер чистий' 'чисто комфортно' 'центрі міста' 'місце розташування'
 'привітний персонал' 'розташування привітний' 'зручне розташування']","['вхідні двері' 'стіни чутно' 'душовій кабіні' 'біля ліжка'
 'двомісному номері' 'єдиний недолік' 'зверніть увагу']"
dom-aktera.uk.html,"['просторий номер' 'гарний інтер' 'гарний готель' 'затишно чисто'
 'персонал чудовий' 'привітний персонал' 'місце розташування']","['знайти вхід' 'ванній кімнаті' 'пульт телевізора' 'сусіднього номера'
 'чайника номері' 'чути шум' 'погано працював']"
aura-odessa.uk.html,"['зручне місце' 'практично центрі' 'чиста постіль' 'тепло затишно'
 'затишно чисто' 'персонал привітний' 'розташування відмінне']","['спати неможливо' 'ванній кімнаті' 'моєму номері' 'шумоізоляція погана'
 'погана звукоізоляція' 'неприємний запах' 'працював кондиціонер']"
genua.uk.html,"['комфортний номер' 'кафе ресторани' 'гарний дизайн' 'комфортно чисто'
 'привітний персонал' 'місце розташування' 'комфорт чистота']","['вхідні двері' 'першого разу' 'шум вулиці' '300 грн' 'першу ніч'
 'нашому номері' 'погано працював']"
odessa-villa.uk.html,"['хвилин центру' 'номер приємний' 'хороший дизайн' 'чисто затишно'
 'відмінний персонал' 'доброзичливий персонал' 'зручне розташування']","['жодного разу' 'вхідні двері' 'сіток вікнах' 'кондиціонер працював'
 'потребує ремонту' 'номері душно' 'туристичний збір']"
kak-doma-odessa.uk.html,"['гарний номер' 'чиста постільна' 'затишний дворик' 'місце розташування'
 'велика площа' 'персонал привітний' 'шикарне розташування']","['звукоізоляція номерами' 'душова кабіна' 'вартості номера'
 'погане освітлення' 'спальному ліжку' 'погана звукоізоляція'
 'залишає бажати']"
butik-otiel-quot-dom-rabinovicha-quot.uk.html,"['номер чистий' 'центрі міста' 'зручне місце' 'чисто затишно'
 'персонал чудовий' 'розташування готелю' 'відмінне розташування']","['туалетний папір' 'поверх ліфта' 'запах каналізації' 'залишає бажати'
 'сусідньому номері' 'звукоізоляція відсутня' 'завищена ціна']"
butik-otel-chaikovskii.uk.html,"['номер чистий' 'гарний готель' 'зручне ліжко' 'затишні номери'
 'привітний персонал' 'свіжий ремонт' 'розташування шикарне']","['знайти вхід' 'ванної кімнати' 'вхід готель' 'знайти вхід' 'знайти вхід'
 'іншого боку' 'будьте готові']"
queen-valery.uk.html,"['номер просторий' 'номери затишні' 'чисто тихо' 'комфортно затишно'
 'приємний персонал' 'розташування готелю' 'місце розташування']","['напір води' 'працював телевізор' 'біля ліжка' 'холодно номері'
 'номері кондиціонера' 'тапочок номері' '39 їзді']"
henry-ford-mini.uk.html,"['номер комфортний' 'безкоштовна парковка' 'готель гарне'
 'хороший сніданок' 'затишно чисто' 'доброзичливий персонал'
 'привітний персонал']","['знайти готель' 'важко знайти' 'відсутність гарячої' 'відро сміття'
 'чути відбувається' 'роз 39' '39 явився']"
dd3-4nnd-d1-2nd1-d-d3-4d1-4-dnd-d1-4d3-4nndod-d1.uk.html,"['номер затишний' 'зручне ліжко' 'хвилин пішки' 'чисто затишно'
 'персонал привітний' 'місце розташування' 'зручне розташування']","['гарячу воду' 'шум вулиці' 'шум машин' 'присутній запах'
 'потребує ремонту' 'погано працює' '39 явилася']"
khostel-uiutnyi-dvorik.uk.html,"['дизайн готелю' 'кімната простора' 'чисто затишно' 'турботливий персонал'
 'привітний персонал' 'готовий допомогти' 'розташування зручне']",['свіжого повітря' 'вартості номера']
apart-quartet.uk.html,"['відмінний готель' 'центр міста' 'комфортний номер' 'всі визначні'
 'чисто комфортно' 'розташування чистота' 'місце розташування']","['вода душі' 'відро сміття' 'відсутність звукоізоляції' 'ванній кімнаті'
 '1000 грн' 'звукоізоляція погана' 'сусідніх номерах']"
vechnye-tsennosti.uk.html,"['нові меблі' 'місце розташування' 'хвилин ходьби' 'тихо затишно'
 'приємний персонал' 'номері чисто' 'зручне розташування']",['номер знаходиться' 'чути розмови']
light-house-odesa.uk.html,"['зручний номер' 'номер чистий' 'чистий санвузол' 'місце розташування'
 'чуйний персонал' 'розташування привітний' 'вдале розташування']",['ключ номера' 'поміняти номер']
12-months-mini.uk.html,"['номер хороший' 'нові меблі' 'чисто затишно' 'чистота комфорт'
 'персонал привітний' 'персонал уважний' 'зручне розташування']","['таким чином' 'сусідній номер' 'біля ліжка' 'запах каналізації'
 'розеток номері' 'слабка шумоізоляція' '39 їзді']"
zeleny-kampus.uk.html,"['номер комфортний' 'чисті номери' 'чисто тихо' 'смачна їжа'
 'спокійне місце' 'привітний персонал' 'співвідношення ціна']","['маленька ванна' 'номер одним' 'запах каналізації' 'радянський союз'
 'нашого перебування' 'туристичний збір' 'погано працює']"
villa-pinia.uk.html,"['номер приємний' 'смачна кухня' 'смачні сніданки' 'готель чудовий'
 'привітний персонал' 'персонал розташування' 'зручне розташування']","['туалетний папір' 'прийняття душу' 'ванній кімнаті' 'спальному ліжку'
 'чайника номері' 'двомісному номері' 'звернути увагу']"
kadorr.uk.html,"['хороший сервіс' 'вид море' 'смачні сніданки' 'відмінний ресторан'
 'чуйний персонал' 'персонал відмінний' 'зручне розташування']",['ванній кімнаті' 'яко кажучи']
redling.uk.html,"['затишний номер' 'хороший готель' 'всі очікування' 'чисто смачний'
 'чуйний персонал' 'відмінне місце' 'хв пішки']",['шум вулиці' 'зубної щітки']
spa-grand-marine.uk.html,"['затишний номер' 'гарні номери' 'затишне місце' 'чисто хороший'
 'красива територія' 'привітний персонал' 'вище всяких']","['вода душі' '21 00' 'ванній кімнаті' 'жодного разу' 'питної води'
 'душовій кабінці' 'душової кабіни']"
maristella-marine-residence-odessa.uk.html,"['просторий номер' 'номери великі' 'хороший готель' 'привітний персонал'
 'вид море' 'березі моря' 'місце розташування']","['ванній кімнаті' 'відсутність парковки' 'запах вогкості' '200 грн'
 'чути відбувається' 'номері брудно' 'відповідає рівню']"
morskaia-zhemchuzhina.uk.html,"['просторий номер' 'смачна їжа' 'хороший ремонт' 'персонал привітний'
 'розташування готелю' 'березі моря' 'місце розташування']","['стіни чути' 'тонкі стіни' 'відсутність звукоізоляції' 'гарячої води'
 'сусідньому номері' 'великий мінус' 'чути відбувається']"
mini-in-odessa-yard.uk.html,"['номер чистий' 'чисто затишно' 'персонал привітний' 'відмінне місце'
 'готелю центрі' 'залишилися задоволені' 'зручне розташування']","['вхідні двері' 'важко знайти' 'номер вікон' 'відсутність звукоізоляції'
 'жахливий запах' 'пів ночі' 'відбувається сусідніх']"
orange-guest.uk.html,"['транспортна розв' 'хвилин пішки' 'гарне місце' 'чисто затишно'
 'прекрасний вид' 'місце розташування' 'розташування біля']",['ванну кімнату' '300 грн']
london.uk.html,"['номер привітний' 'затишний готель' 'зручна ліжко' 'хороший сніданок'
 'персонал привітний' 'місце розташування' 'вище всяких']","['ванну кімнату' 'шум вулиці' 'свіжого повітря' 'сусідньому номері'
 'чути сусідів' 'працював телевізор' 'єдиний мінус']"
mini-na-lvovskoy.uk.html,"['просторий номер' 'чистий просторий' 'комфортний затишний'
 'сучасний дизайн' 'персонал чудовий' 'привітний персонал'
 'просторі номери']",['оплата готівкою' 'незручне розташування']
apartamenty-uspenskaia-24.uk.html,"['номер чистий' 'новий чистий' 'зручне місце' 'чисто затишно'
 'свіжий ремонт' 'співвідношення ціни' 'зручне розташування']","['ванну кімнату' '16 00' 'туалетний папір' 'відсутність фена'
 'великий мінус' 'номері фена' 'номері душно']"
mini-gostinitsa-hostel.uk.html,"['хвилин пішки' 'меблі нові' 'відмінне місце' 'чисто зручно'
 'персонал привітний' 'сподобалося персонал' 'розташування ціна']",['39 явився' 'чути розмови']
otiel-om-shanti.uk.html,"['тихо спокійно' 'хороший готель' 'хвилин пішки' 'затишно чисто'
 'всі зручності' 'зручне розташування' 'співвідношення ціна']","['гарячої води' 'туалетного паперу' '21 00' 'ванній кімнаті'
 'рідкого мила' 'неприємний запах' 'чути відбувається']"
sky-apartments.uk.html,"['торговий центр' 'хвилин пішки' 'дитячий майданчик' 'прекрасний вид'
 'затишно комфортно' 'чисто затишно' 'зручне розташування']",['ванній кімнаті' 'йде ремонт']
mini-hotel-wave.uk.html,"['номер чистий' 'зручна парковка' 'красивий вид' 'чисто затишно'
 'привітний персонал' 'березі моря' 'місце розташування']","['маленькі кімнати' 'запах каналізації' 'повна відсутність'
 'погана звукоізоляція' 'чайника номері' 'чутно відбувається'
 'телевізор працює']"
otiel-tsvietok.uk.html,"['просторий чистий' 'чисто затишно' 'смачна їжа' 'сніданки смачні'
 'місце розташування' 'персонал привітний' 'березі моря']","['відкритим вікном' 'чути шум' 'завадив би' 'великий мінус'
 'звукоізоляція номері' 'номері погана' 'сусідніх номерах']"
nautilus-odessa.uk.html,"['дизайн готелю' 'затишне місце' 'чистий номер' 'смачна їжа'
 'привітний персонал' 'привітний готовий' 'відмінне розташування']",['душова кабіна' 'номері холодильника']
strong-house.uk.html,"['смачна їжа' 'місце розташування' 'красивий вид' 'березі моря'
 'привітний персонал' 'близькість моря' 'зручне розташування']","['маленький номер' 'гучна музика' 'неможливо спати' 'затхле запах'
 '200 грн' 'фена номері' 'вночі шумно']"
dvorik-odessa.uk.html,"['комфортний номер' 'зручне місце' 'смачна кухня' 'чисто комфортно'
 'персонал гарний' 'хвилинах ходьби' 'відмінне розташування']","['відкритими вікнами' 'спати можливо' 'ванній кімнаті' 'сигнал wi'
 'кондиціонера номері' '39 яко' 'погано працює']"
gostinitsa-semeinogo-tipa.uk.html,"['разу обов' 'усім необхідним' 'чистий готель' 'персонал хороший'
 'сподобався персонал' 'зручне розташування' 'сподобалося рекомендую']",['душова кабінка' 'сіток вікнах']
zakarpats-ka-kolyba.uk.html,"['номер привітний' 'зручне місце' 'чисто тихо' 'хороші меблі'
 'готель привітний' 'привітний персонал' 'місце розташування']","['двері номер' 'душовій кабіні' '200 грн' 'бажати кращого' 'нашому номері'
 'довелося чекати' 'слабкий натиск']"
princess.uk.html,"['ліжко чиста' 'хороший готель' 'затишно тихо' 'чисті номери'
 'персонал хороший' 'чуйний персонал' 'гарне розташування']","['відсутність чайника' 'запах каналізації' 'запах кімнаті' 'зубних щіток'
 'фена номері' '39 явився' 'будьте готові']"
sealine-apart.uk.html,"['відмінний ресторан' 'зручне місце' 'нові чисті' 'затишно необхідне'
 'сподобався дизайн' 'персонал привітний' 'відмінне розташування']",['чути шум' 'залишає бажати']
expresshotel-odiessa.uk.html,"['транспортна розв' 'комфортний номер' 'чиста постіль' 'чистий затишний'
 'приємний персонал' 'привітний персонал' 'зручне розташування']","['жодного разу' 'стіни чути' 'відро сміття' 'висока сутність'
 'холодильника номері' 'неприємний запах' 'номері виявилося']"
zolotoe-runo-odesa.uk.html,"['номер чистий' 'смачна кухня' 'смачні сніданки' 'хороший персонал'
 'привітний персонал' 'сніданок хороший' 'розташування відмінне']","['вікно виходить' 'неможливо спати' 'біля ліжка' 'вхід готель'
 'біля ліжка' 'шумоізоляція відсутня' '39 явилася']"
vilari.uk.html,"['комфортний номер' 'затишні номери' 'гарний затишний' 'спокійне місце'
 'персонал чисто' 'привітні господарі' 'співвідношення ціна']","['наступного дня' 'вікно номері' 'біля ліжка' 'відсутність можливості'
 'свіжого повітря' 'сусідньому номері' 'booking com']"
