,title,pos,neg,ratingValue,bestRating,rate
684,"['Гарний', 'вигляд', 'з', 'вікна', 'супер', 'милий', 'персонал', 'різноманітна']","['Гарний', 'вигляд', 'з', 'вікна', 'супер', 'милий', 'персонал', 'різноманітна', 'їжа', 'на', 'шведському', 'столі', 'на', 'сніданок']","['Витратили', 'час', 'на', 'очікування', 'двомісного', 'ліжка', 'замість', 'двох', 'одномісних', 'хоча', 'окремо', 'вказали', 'на', 'це', 'ще', 'протягом', 'бронювання', 'Погана', 'акустика', 'вночі', 'було', 'чути', 'всіх', 'сусідів', 'в', 'коридорі', 'хоча', 'готель', 'надає', 'Белуші']",8.3,10.0,0
685,"['Рекомендую', 'цей', 'готель', 'для', 'проживання', 'у', 'Львові']","['Персонал', 'на', 'ресепшн', 'смачні', 'страви', 'в', 'ресторані', 'сауна', 'масаж', 'комфортний', 'конференц', 'зал', 'чистота', 'відношення']","['в', 'кімнаті', 'досить', 'гарна', 'теплопровідність', 'чути', 'все', 'що', 'в', 'сусідній', 'кімнаті', 'вночі', 'спати', 'важко', 'бо', 'все', 'чути', 'рятувало', 'те', 'зо', 'готель', 'в', 'кожному', 'номері', 'лишає', 'Руші', 'і', 'це', 'вирішило', 'проблему', 'спав', 'чудово', 'Басейн', 'маленький']",10.0,10.0,1
686,"['Дуже', 'гарний', 'сучасний', 'готель', 'майже', 'в', 'центрi', 'Львова']","['лiжко', 'було', 'комфортне', 'сніданки', 'добрi', 'дуже', 'ввічливий', 'персонал', 'е', 'можливiсть', 'паркуватися', 'досить', 'легко', 'що', 'для', 'Львова', 'рiдкiсть', 'номер', 'досить', 'просторий', 'повнiстю', 'вiдповiдає', 'фото', 'з', 'сайту']","['Не', 'мае', 'можливостi', 'обирати', 'тiльки', 'проживання', 'в', 'нашому', 'випадку', 'на', 'двох', 'було', 'чотири', 'завтрак', 'Також', 'в', 'номерi', 'бажано', 'було', 'б', 'мати', 'зручності', 'для', 'приготування', 'чаю', 'кави']",9.6,10.0,1
687,"['Чисто', 'затишно', 'хороший', 'та', 'привітний', 'персонал']","['Чисто', 'затишно', 'хороший', 'та', 'привітний', 'персонал', 'Тихий', 'готель', 'Близько', 'до', 'центру', 'Смачний', 'сніданок']","['В', 'готелі', 'не', 'має', 'балконів']",9.6,10.0,1
688,"['гарний', 'готель']","['великі', 'просторі', 'кімнати']","['якщо', 'отель', 'спа', 'то', 'в', 'номері', 'повинні', 'бути', 'кращі', 'гелі', 'і', 'шампуні', 'а', 'також', 'повинні', 'бути', 'халати']",8.3,10.0,0
689,"['Дуже', 'приємний', 'персонал']","['Дуже', 'приємний', 'персонал']","['зупиняюсь', 'в', 'цьому', 'готелі', 'кожних', 'пів', 'року', 'сніданок', 'все', 'економніше', 'і', 'економніше']",10.0,10.0,1
690,['Сніданок'],['Сніданок'],"['Розмір', 'номеру', 'та', 'шумоізоляція']",9.2,10.0,1
691,"['Чисто', 'охайно', 'привітний', 'персонал']","['Чисто', 'охайно', 'привітний', 'персонал']","['Єдиний', 'незначний', 'мінус', 'шумоізоляція']",10.0,10.0,1
692,"['Дуже', 'гарний', 'готель']","['Так', 'сніданок', 'дуже', 'гарний', 'місцезнаходження', 'в', 'дуже', 'гарному', 'місці']",[],10.0,10.0,1
693,"['Все', 'чудово']","['Все', 'чудово', 'Тобто', 'зовсім', 'все']","['Висока', 'теплопровідність', 'номерів', 'відсутність', 'в', 'номерах', 'беру']",10.0,10.0,1
694,['Супер'],"['Чисто', 'гарно', 'затишно', 'хороший', 'персонал']","['Сніданок', 'до', '10.00', 'не', 'встигли']",9.2,10.0,1
695,"['чудові', 'сніданки']","['чудові', 'сніданки']","['СПА', 'зона']",8.3,10.0,0
696,"['Ванна', 'кімната']","['Ванна', 'кімната']",['шумоізоляція'],7.1,10.0,0
697,"['Я', 'була', 'вражена']","['Я', 'була', 'вражена', 'Чисто', 'просторо', 'в', 'номерах', 'їжа', 'смачна', 'і', 'розташування', 'прекрасне']","['Все', 'сподобалося']",10.0,10.0,1
698,"['Чистота', 'і', 'комфорт']","['Чистота', 'і', 'комфорт']","['Немає', 'одноразових', 'зубних', 'щіток', 'і', 'зубної', 'пасти']",7.9,10.0,0
699,"['привітний', 'персонал', 'смачна', 'кухня', 'великий', 'вибір', 'блюд', 'на']","['привітний', 'персонал', 'смачна', 'кухня', 'великий', 'вибір', 'блюд', 'на', 'сніданок']","['На', '5', 'поверх', 'потрапити', 'двома', 'ліфтами', 'з', 'великим', 'дуже', 'путани', 'переходом']",7.5,10.0,0
700,"['Все', 'на', 'вiдмiну']","['Все', 'на', 'вiдмiну']","['Нема', 'заперечень']",10.0,10.0,1
701,"['Сподобалося', 'все']","['Сподобалося', 'все', 'Чисто', 'і', 'спокійно', 'Світлі', 'номера', 'і', 'смачний', 'сніданок']","['Все', 'ок', 'Ціна', 'якість']",7.5,10.0,0
702,"['хороший', 'затишний', 'готель', 'не', 'шумно']","['Сніданок', 'та', 'просторі', 'номери', 'чи-то', 'та', 'затишно']","['запах', 'каналізацій', 'у', 'ванній', 'кімнаті']",8.3,10.0,0
703,"['Тепло', 'якісна', 'сантехніка', 'приємний', 'персонал']","['Тепло', 'якісна', 'сантехніка', 'приємний', 'персонал']","['Довго', 'відкривається', 'шлагбаум', 'Система', 'ліфтів']",7.5,10.0,0
704,"['Хороший', 'готель', 'наступного', 'разу', 'приїду', 'з', 'дитиною']","['Сніданок', 'хороший', 'стандартний', 'Широкий', 'вибір', 'і', 'дуже', 'смачно']","['Кавові', 'автомати', 'і', 'кава']",10.0,10.0,1
705,"['Найкраще', 'ціна', 'якість']","['залишаюсь', 'тут', 'через', 'пишний', 'сніданок', 'Чисті', 'номери']","['Цього', 'разу', 'все', 'перфектно']",10.0,10.0,1
706,"['Чудові', 'враження']","['Чудовий', 'сніданок', 'Ввічливий', 'персонал', 'Комфортно']","['Спа', 'і', 'басейн', 'могли', 'би', 'працювати', 'хоча', 'б', 'до', '23,00']",10.0,10.0,1
707,"['Я', 'задоволений']","['Місцерозташування', 'просто', 'чудове']","['Все', 'було', 'чудово']",10.0,10.0,1
708,"['Чудовий', 'сніданок', 'та', 'басейн']","['Чудовий', 'сніданок', 'та', 'басейн']","['Я', 'забронювала', 'номер', 'з', 'двома', 'окремими', 'ліжками', 'але', 'поселили', 'нас', 'у', 'номер', 'з', 'одним', 'ліжком']",8.8,10.0,0
709,['Прекрасно'],"['Сніданок', 'дійсно', 'перевершив', 'очікування']","['На', 'жаль', 'послуга', 'раннього', 'заїзду', 'не', 'була', 'доступною']",9.2,10.0,1
710,"['сподобалось', 'практично', 'все', 'шикарна', 'обслуга', 'номери', 'сніданки']","['сподобалось', 'практично', 'все', 'шикарна', 'обслуга', 'номери', 'сніданки', 'все', 'на', 'вищому', 'рівні']","['на', 'парковці', 'мало', 'місця']",10.0,10.0,1
711,"['Підвищили', 'категорію', 'номеру']","['Підвищили', 'категорію', 'номеру', 'Номер', 'просторий', 'комфортний']","['Ніби', 'й', 'центр', 'але', 'пішки', 'взимку', 'до', 'всіх', 'закладів', 'і', 'розваг', 'задерикувато']",7.1,10.0,0
712,"['Кухня', 'ресторану', 'просто', 'чудова']","['Кухня', 'ресторану', 'просто', 'чудова']","['Що', 'басейн', 'був', 'платний']",9.2,10.0,1
713,"['загальному', 'задоволена']","['сніданки', 'були', 'чудові', 'номер', 'просторий', 'ванна', 'велика', 'тепла', 'Гарна', 'локація']","['Єдине', 'що', 'не', 'сподобалось', 'це', 'те', 'що', 'басейн', 'іде', 'окремим', 'прайсом']",10.0,10.0,1
714,"['чудовий', 'готель']",['так'],"['Дуже', 'погана', 'звукоізоляція', 'номерів']",8.8,10.0,0
715,"['Надзвичайно', 'смачний', 'сніданок']","['Надзвичайно', 'смачний', 'сніданок', 'Великий', 'вибір', 'страв', 'Обслуговування', 'персоналу', 'на', 'вищому', 'рівні']","['добирання', 'до', 'номеру', 'двома', 'ліфтами']",8.3,10.0,0
716,"['Чудовий', 'сніданок']","['Чудовий', 'сніданок']","['Дуже', 'шумно']",7.5,10.0,0
717,"['Зупинюся', 'там', 'знову']","['Великий', 'чистий', 'номер', 'смачний', 'сніданок', 'зручне', 'ліжко']","['звукоізоляція', 'не', 'ідеальна']",10.0,10.0,1
718,"['Добрий', 'відпочинок', 'в', 'чудовому', 'місці']","['Був', 'приємний', 'чистий', 'номер', 'з', 'усім', 'необхідним']","['Досить', 'сильно', 'чутно', 'було', 'те', 'що', 'відбувалося', 'в', 'коридорі', 'Кімната', 'біля', 'ліфта']",9.2,10.0,1
719,"['Місце', 'розташування', 'та', 'персонал']","['Місце', 'розташування', 'та', 'персонал']","['Волосся', 'під', 'намісником']",7.5,10.0,0
720,"['Супер', 'Дуже', 'сподобалось']","['Гарний', 'просторий', 'номер', 'Супер', 'сніданки', 'великий', 'вибір']","['Перехід', 'між', 'ліфтами', 'дуже', 'довгий']",10.0,10.0,1
721,"['Шикарний', 'готель']","['Шикарний', 'люкс', 'смачні', 'сніданки', 'гарний', 'басейн', 'чудовий', 'ресторан', 'і', 'надзвичайно', 'різноманітні', 'страви', 'у', 'ресторані', 'всім', 'рекомендую', 'дякую']",[],10.0,10.0,1
722,"['Окрім', 'розташування', 'та', 'наявності', 'парковки', 'нема', 'про', 'шо', 'сказати']","['Окрім', 'розташування', 'та', 'наявності', 'парковки', 'нема', 'про', 'шо', 'сказати']","['Сніданок', 'не', 'смачний', 'Кельнер', 'не', 'професійні', 'й', 'перелякані', 'Басейн', 'холодний', 'окрім', 'того', 'за', 'вхід', 'беруть', 'гроші', 'хоча', 'про', 'це', 'сторінка', 'готелю', 'не', 'попереджає', 'О', '1205', 'зателефонували', 'з', 'рецепції', 'і', 'сказали', 'час', 'виділятись', 'Ані', 'Здрастуй', 'ані', 'побачення', ""інтер'єр"", 'готелю', 'гнітючий', 'таке', 'враження', 'що', 'його', 'будували', 'під', 'інші', 'задачі', 'Взагалі', 'місце', 'депресивне', 'і', 'лишитись', 'на', 'другу', 'ніч', 'не', 'надихає']",3.8,10.0,-1
723,"['Смачний', 'сніданок', 'шведський', 'стіл']","['Смачний', 'сніданок', 'шведський', 'стіл', 'Чисті', 'та', 'просторі', 'номери', 'Наявність', 'басейну']","['Відпочиваємо', 'завжди', 'в', 'цьому', 'готелі', 'але', 'кожні', 'пів', 'року', 'ціна', 'на', 'нього', 'зростає', 'і', 'вже', 'досить', 'помітно', ""б'є"", 'по', 'кишені', 'Наступного', 'разу', 'вже', 'будемо', 'думати', 'чи', 'зупинятись', 'саме', 'в', 'цьому', 'готелі']",8.8,10.0,0
724,"['Дуже', 'зручне', 'розташування', 'як', 'пішки', 'так', 'і', 'на', 'авто']","['Дуже', 'зручне', 'розташування', 'як', 'пішки', 'так', 'і', 'на', 'авто', 'Чистота', 'Просторі', 'номери', 'SPA', 'та', 'панорамне', 'кафе', 'на', 'верхньому', 'поверсі', 'ДУЖЕ', 'якісний', 'сніданок']","['Будівництво', 'на', 'площі', 'перед', 'готелем']",9.6,10.0,1
725,"['Відмінне', 'співвідношення', 'ціна', 'якість']","['Відмінне', 'співвідношення', 'ціна', 'якість', 'привітний', 'та', 'уважний', 'персонал', 'Нормальна', 'шумоізоляція', 'номерів', 'Ресторан', 'і', 'бар', 'на', 'високому', 'рівні', 'СПА', 'Якісний', 'сніданок', 'без', 'черг', 'Всі', 'умови', 'для', 'перебування', 'з', 'немовля', 'Високі', 'стелі']","['Важко', 'прогріти', 'охолодити', 'дуже', 'великий', 'номер', 'Обладнання', 'не', 'відповідає', 'готельним', 'серіям', 'кондиціонер', 'телевізор', 'WiFi', 'витяжки', 'і', 'т', 'п', 'Але', 'це', 'не', 'недолік', 'за', 'таку', 'ціну', 'Думаю', 'більшість', 'навіть', 'не', 'помітить', 'До', 'центру', 'треба', 'пройтись']",9.6,10.0,1
726,"['чудовий', 'готель', 'в', 'середмісті', 'Львова']","['чудовий', 'готель', 'в', 'середмісті', 'Львова', 'До', 'Оперного', 'театру', 'пішки', '15-20', 'хвилин', 'Не', 'потрібно', 'ламати', 'голову', 'де', 'припаркуватися', 'в', 'центрі', 'машину', 'можна', 'залишити', 'на', 'стоянці', 'готелю', 'комфортний', 'чистий', 'номер', 'Дуже', 'привітні', 'дівчатка', 'на', 'ресепшені', 'Хто', 'хоче', 'повноцінно', 'відпочити', 'радимо', 'відвідати', 'СПА', 'отримали', 'море', 'позитивних', 'емоцій', 'Від', 'перебування', 'в', 'готелі', 'залишились', 'лише', 'приємні', 'враження']","['У', 'ванній', 'кімнаті', 'в', 'Помісному', 'номері', 'потрібно', 'більше', 'візочків', 'і', 'якусь', 'тумбочку', 'чи', 'кошик', 'щоб', 'можна', 'було', 'покласти', 'косметичку', 'та', 'предмети', 'гігієни', 'бо', 'крім', 'вузької', 'полички', 'нічого', 'немає']",9.6,10.0,1
727,"['Все', 'сподобалось']","['Все', 'сподобалось']","['Але', 'не', 'зручно', 'те', 'що', 'якщо', 'хочеш', 'піти', 'в', 'спа', 'то', 'потрібно', 'з', 'усіма', 'речима', 'іти', 'туди', 'і', 'там', 'переодягатися', 'і', 'після', 'також', 'А', 'роздягали', 'надто', 'малі', 'і', 'коли', 'є', 'люди', 'дуже', 'некомфортно', 'Краще', 'було', 'б', 'якби', 'тим', 'людям', 'що', 'виявили', 'бажання', 'йти', 'в', 'спа', 'приносити', 'халати', 'в', 'номер', 'а', 'потім', 'їх', 'здавати', 'при', 'виселенні', 'з', 'готелю', 'Так', 'б', 'було', 'супер']",10.0,10.0,1
728,"['Чудовий', 'сніданок', 'та', 'комфортний', 'Матра']","['Чудовий', 'сніданок', 'та', 'комфортний', 'Матра']","['При', 'реєстрації', 'не', 'дуже', 'привабливо', 'зустріли', 'на', 'стійці', 'заповнення', 'анкети', 'о', '12', 'ночі', 'хоча', 'можна', 'було', 'запропонувати', 'зробити', 'вранці', 'запропонувавши', 'залишити', 'паспорт', 'як', 'це', 'роблять', 'в', 'інших', 'готелях']",4.6,10.0,-1
729,"['Гарний', 'свіжий', 'отель', 'не', 'далеко', 'від', 'центру', '20-30', 'хв']","['Гарний', 'свіжий', 'отель', 'не', 'далеко', 'від', 'центру', '20-30', 'хв', 'пішки', 'Відповідає', '4', 'зіркам', 'Достатньо', 'великий', '93', 'номери', 'Великі', 'кімнати', 'Гарна', 'шумоізоляція', 'Чистота', 'в', 'ванній', 'кімнаті', 'сантехніка', 'дорога', 'Чудові', 'сніданки', 'різноманітні', 'Ресторан', 'обслуга', 'і', 'Друксервіс', 'до', '02', '00', 'теж', 'на', 'висоті', 'з', 'нормальними', 'цінами', 'рекомендую', 'скуштувати', 'справжній', 'український', 'борщ', 'Безкоштовний', 'і', 'потужний', 'Wife', 'на', 'території', 'всього', 'готелю', 'SPA', 'у', 'вигляді', 'басейну', 'фінської', 'і', 'римської', 'парової', 'саун', 'і', 'джакузі', 'ціна', '150', 'грн', 'за', '1.5', 'години', 'з', 'особи', 'за', 'все', 'рушник', 'халат', 'тапки', 'Окремо', 'доступні', 'масажі', 'пілінги', 'і', 'т', 'д', 'Є', 'безкоштовний', 'спортзал', 'За', 'ціну', 'близько', '1000', 'грн', 'ніч', 'за', 'стандарт', 'з', 'розкішним', 'сніданком', 'є', 'гарним', 'варіантом', 'Рекомендую', 'Приїду', 'ще']","['Мінусом', 'є', 'будівництво', 'за', 'вікнами', 'але', 'шуму', 'і', 'явних', 'незручностей', 'не', 'викликає', 'але', 'абсолютно', 'псує', 'вигляд', 'з', 'вікон', 'Також', 'якось', 'Новато', 'в', 'середені', 'малі', 'вікна', 'і', 'мала', 'їх', 'кількість', 'даються', 'взнаки', 'заплутані', 'коридори', 'і', 'переходи', 'з', 'ліфтами', 'на', 'різних', 'поверхах']",9.2,10.0,1
730,"['Чисто', 'гарний', 'ресторан', 'ситні', 'сніданки']","['Чисто', 'гарний', 'ресторан', 'ситні', 'сніданки']","['Відсутність', 'шампуню', 'в', 'номері', 'Маленька', 'парковка', 'до', '10', 'місць', 'на', '93', 'номери', 'хоча', 'поруч', 'інша', 'велика', 'парковка', 'Басейн', 'лише', 'на', '10', 'місць', 'а', 'тому', 'ввечері', 'він', 'зайнятий']",8.3,10.0,0
731,['Сподобалось'],"['Сподобалось', 'Дуже', 'ввічливий', 'персонал', 'шикарні', 'сніданки', 'СПА', 'Чистота', 'Не', 'розумію', 'що', 'люди', 'роблять', 'в', 'інших', 'готелях', 'Львову', 'На', 'ранній', 'виїзд', 'нам', 'не', 'забули', 'віддати', 'сніданки', 'Найкраще', 'місто', 'чудові', 'люди', 'вишуканий', 'готель', 'Дякую']","['Покращити', 'шумоізоляцію']",10.0,10.0,1
732,"['місце', 'розташування']","['місце', 'розташування']","['персонал', 'холодно', 'ввічливий', 'але', 'наче', 'робить', 'все', 'з', 'неохотою', 'аби', 'бистрі', 'відчепився', 'На', 'свята', 'ціна', 'зростає', 'більш', 'ніж', 'вдвічі', 'В', 'банкінгу', 'ціна', 'вища', 'за', 'ціну', 'на', 'сайті', 'готелю', 'Тобто', 'вигідніше', 'бронювати', 'на', 'сайті', 'готелю', 'напряму']",5.8,10.0,-1
733,"['Хороші', 'сніданки']","['Хороші', 'сніданки']","['Погано', 'закривались', 'і', 'відкривались', 'двері', 'у', 'ванній', 'кімнаті', 'Користування', 'басейном', 'платне', '1', 'година', '150', 'грн', 'за', 'кордоном', 'ці', 'послуги', 'входять', 'у', 'вартість', 'Мабуть', 'тому', 'і', 'зірок', 'немає', 'а', 'тільки', 'пір', 'яєчко']",6.3,10.0,0
734,"['Чистий', 'великий', 'номер', 'стандарт']","['Чистий', 'великий', 'номер', 'стандарт', 'добрий', 'сніданок']","['Ціна', 'номеру', 'як', 'на', 'мене', 'завищена', 'Готель', 'знаходиться', 'за', '25-30', 'хв', 'пішки', 'до', 'центру', 'Оперний', 'театр']",6.3,10.0,0
735,"['Хороший', 'європейський', 'готель']","['Хороший', 'європейський', 'готель', 'Гарні', 'номери', 'з', 'якісною', 'сантехнікою', 'та', 'меблями', 'Чудові', 'сніданки', 'та', 'СПА', 'Багато', 'зон', 'для', 'відпочинку']","['З', 'мінусів', 'нам', 'дістався', 'номер', 'вікна', 'якого', 'виходять', 'на', 'стіну', 'протилежного', 'крила', 'яка', 'була', 'за', '5', 'м', 'Також', 'в', 'першу', 'ніч', 'в', 'номері', 'відчувався', 'досить', 'сильний', 'запах', 'каналізації', 'який', 'був', 'і', 'в', 'загальному', 'коридорі']",8.5,10.0,0
736,"['Новенький', 'сучасний', 'готель', 'з', 'просторими', 'номерами', 'всюди']","['Новенький', 'сучасний', 'готель', 'з', 'просторими', 'номерами', 'всюди', 'затишок', 'та', 'чистота', 'Варто', 'відмітити', 'привітний', 'персонал', 'на', 'рецепції', 'та', 'безвідмовний', 'покоївок', 'Смачний', 'сніданок', 'з', 'широким', 'асортиментом', 'наїдків', 'та', 'напоїв', 'налисники', 'з', 'сиром', 'це', 'щось', 'Дуже', 'зручне', 'розташування', 'відносно', 'центра', 'міста', 'Все', 'сподобалось', 'А', 'Spa', 'центр', 'випробуємо', 'вже', 'наступного', 'разу']","['Враховуючи', 'час', 'заїзду', 'після', '14', '00', 'о', '17', '10', 'номер', 'був', 'не', 'готовий', 'довелось', 'очікувати', 'на', 'порозі', 'завершення', 'прибирання']",7.9,10.0,0
737,"['Новий', 'готель', 'професійний', 'персонал', 'чудові', 'сніданки', 'вигідне']","['Новий', 'готель', 'професійний', 'персонал', 'чудові', 'сніданки', 'вигідне', 'місце', 'розташування', 'між', 'зал', 'вокзалом', 'та', 'центром', 'міста', 'чисто']","['Номер', 'попався', 'у', 'якому', 'двоспальне', 'велике', 'ліжко', 'складається', 'з', 'двох', 'однодольних', 'зсунути', 'між', 'собою', 'це', 'не', 'зручно']",9.5,10.0,1
738,"['просторий', 'великий', 'номер', 'чистота', 'та', 'те', 'що', 'готель', 'новий']","['просторий', 'великий', 'номер', 'чистота', 'та', 'те', 'що', 'готель', 'новий']","['Очікували', 'більше', 'від', 'СПА', 'Крім', 'того', 'при', 'ціні', 'номера', '1800', 'грн', 'можна', 'було', 'б', 'і', 'включити', 'відвідування', 'СПА', 'як', 'бонус', 'а', 'не', '100', 'грн', 'з', 'людини', 'за', 'годину']",7.9,10.0,0
739,['сніданки'],"['сніданки', 'Спа', 'центр', 'Персонал', 'Зручності', 'номеру', 'Зокрема', 'ліжко']","['Це', 'високий', 'рівень', 'у', 'всьому', 'На', 'Таурус', 'мають', 'рівнятись', 'інші', 'готелі', 'у', 'Львові', 'Не', 'просто', 'ніколи', 'не', 'забуду', 'чудові', 'в', 'широкому', 'асортименті', 'сніданки', 'а', 'якнайшвидше', 'повернуся', 'щоб', 'куштувати', 'їх', 'щоранку', 'знову', 'і', 'знову', 'Власнику', 'дякуємо', 'за', 'все']",10.0,10.0,1
740,"['Відпочивали', 'з', 'подругою', '3', 'дні', 'безперечно', 'зручне', 'розташування']","['Відпочивали', 'з', 'подругою', '3', 'дні', 'безперечно', 'зручне', 'розташування', '10-15', 'хвилин', 'прогулянки', 'до', 'центра', 'міста', 'або', 'декілька', 'зупинок', 'на', 'трамваї', 'або', 'маршрутці', 'привітний', 'чемний', 'персонал', 'комфортабельний', 'та', 'чистий', 'готель']","['Все', 'сподобалося']",10.0,10.0,1
741,"['Дуже', 'зручне', 'ліжко', 'та', 'досить', 'серйозний', 'як', 'для']","['Дуже', 'зручне', 'ліжко', 'та', 'досить', 'серйозний', 'як', 'для', 'безкоштовного', 'сніданок', 'Сигнал', 'Вайда', 'всюди', 'на', 'максимальному', 'рівні', 'куда', 'б', 'на', 'території', 'готелю', 'ти', 'не', 'дійшов', 'Ніяких', 'втрат', 'сигналу', 'та', 'люків']","['Посеред', 'білого', 'дня', 'по', 'всьому', 'готелю', 'на', 'годину', 'вимкнули', 'світло', 'Звідси', 'всі', 'витікаючи', 'нема', 'гарячої', 'води', 'неможливо', 'посушити', 'голову', 'після', 'миття', 'її', 'крижаною', 'водою', 'і', 'так', 'далі', 'На', 'ресепшені', 'звісно', 'сказали', 'що', 'це', 'раптово', 'вони', 'нічого', 'не', 'знають', 'і', 'зараз', 'будуть', 'усувати', 'причини', 'аварії', 'але', 'один', 'із', 'співробітників', 'повідомив', 'мене', 'про', 'це', 'ще', 'заздалегідь', 'Як', 'у', '21', 'сторіччі', 'можна', 'вимикати', 'світло', 'ще', 'й', 'в', 'готелі', 'який', 'претендує', 'на', 'якісь', 'гарні', 'рейтинги', 'мені', 'не', 'зрозуміло']",8.8,10.0,0
742,"['Хороше', 'місце', 'розташування', 'своя', 'паркувальний', 'майданчик']","['Хороше', 'місце', 'розташування', 'своя', 'паркувальний', 'майданчик', 'якісні', 'меблі', 'сніданок', 'до', '11', '00', 'СПА', 'процедури', 'причому', 'масажист', 'пішов', 'нам', 'назустріч', 'і', 'продовжив', 'свій', 'робочий', 'день', 'на', '2', 'години']","['Дивний', 'запах', 'у', 'номері', 'Коли', 'в', 'готелі', 'було', 'весілля', 'у', 'номері', 'було', 'чутно', 'кожну', 'пісню', 'аж', 'до', '01', '00', 'добре', 'що', 'це', 'була', 'субота', 'і', 'ми', 'повернулися', 'пізно']",8.8,10.0,0
743,"['Готель', 'новый']","['Готель', 'новый', 'виглядає', 'пристойно']","['Дуже', 'тонкі', 'стіни', 'чутно', 'все', 'що', 'відбувається', 'в', 'сусідньому', 'номері', 'Немає', 'виду', 'із', 'вікна', 'ванну', 'прибирали', 'але', 'підлогу', 'в', 'ній', 'не', 'мили']",5.8,10.0,-1
744,"['Як', 'завжди', 'все', 'охайно', 'швидко', 'смачно']","['Як', 'завжди', 'все', 'охайно', 'швидко', 'смачно']","['Проблема', 'звукоізоляції', 'просто', 'страшенна', 'На', 'цей', 'раз', '2', 'непорозуміння', 'з', 'речами', 'По', 'перше', 'викинули', 'з', 'холодильнику', '2', 'нових', 'упаковки', 'дорогого', 'сиру', 'хай', 'такі', 'правила', 'По', 'друге', 'викинули', 'чисті', 'шкарпетки', 'з', 'ванної', 'кімнати', 'Чому']",8.3,10.0,0
745,"['Очень', 'хороший', 'отель']","['Очень', 'хороший', 'отель', 'Сметливый', 'персонал', 'прекрасный', 'номер', 'и', 'очень', 'вкус', 'завтрак']","['Отсутствие', 'саркотеста', 'но', 'там', 'рядом', 'в', '20', 'метрах', 'сохраняется', 'стоянка']",10.0,10.0,1
746,"['Номера', 'замечательные', 'персонал', 'Отзыв', 'хорошая', 'спа', 'зона']","['Номера', 'замечательные', 'персонал', 'Отзыв', 'хорошая', 'спа', 'зона', 'с', 'суверенними', 'сценами']","['Единственный', 'недостаток', 'окна', 'нашего', 'номера', 'выходили', 'на', 'стройки', 'но', 'я', 'надеюсь', 'это', 'временно']",10.0,10.0,1
747,"['Сметливый', 'персонал', 'чистота', 'завтрак', 'замечательные']","['Сметливый', 'персонал', 'чистота', 'завтрак', 'замечательные', 'порадувало', 'наличие', 'spa', 'зоны', 'с', 'басейном', 'убивают', 'в', 'номер', 'хорошо']","['шумоізоляція', 'могла', 'бы', 'быть', 'лучше', 'До', 'центра', 'города', 'нужно', 'чуть', 'пройтись', 'но', 'не', 'очень', 'далеко']",9.2,10.0,1
748,"['Просторий', 'номер', 'персонал', 'близкість', 'до', 'вокзалу', 'сніданок']","['Просторий', 'номер', 'персонал', 'близкість', 'до', 'вокзалу', 'сніданок']","['звукоізоляція', 'відсутня', 'зовсім', 'Нам', 'з', 'дитиною', '10', 'років', 'прийшлось', 'поміняти', 'номер', 'на', 'інший', 'поверх', 'тому', 'що', 'в', 'сусідньому', 'номері', 'відпочивали', 'дуже', 'сексуально', 'стурбовані', 'відпочиваючі', 'і', 'вранці', 'і', 'вночі', 'отримували', 'задоволення', 'дуже', 'голосно', 'Відпочинок', 'був', 'зіпсований', 'В', 'СПА', 'центр', 'не', 'пішли', 'бо', 'там', 'голі', 'турки', 'так', 'пояснив', 'адміністратор']",6.7,10.0,0
749,"['Все', 'отлично']","['Все', 'отлично', 'регистрация', 'быстро', 'и', 'в', '12', '30', 'Номер', 'отличный', 'придасться', 'не', 'к', 'чему', 'завтрак', 'вкусе', 'бассейн', 'с', 'двумя', 'саунами', 'хоть', 'и', 'за', 'доплату', 'но', 'цена', 'адекватна', 'показывали', 'в', 'номер', 'ужин', 'очень', 'неплохо', 'на', 'уровне', 'хороших', 'Львовский', 'рестораном']","['далекого', 'от', 'центра', 'но', 'после', 'воскресных', 'Львовский', 'рестораном', 'пройтись', 'не', 'мешает', 'С', 'детьми', 'будет', 'ходить', 'далекого', 'мы', 'были', 'без', 'ребенка', 'ходили', 'все', 'время', 'пешком', 'и', 'это', 'зимой']",9.6,10.0,1
750,"['Персонал', 'привітний']","['Персонал', 'привітний', 'Смачні', 'сніданки']","['В', 'номері', 'було', 'не', 'зовсім', 'чисто', 'Ванна', 'кімната', 'у', 'чужому', 'волоссі', 'Сподіваємось', 'це', 'рідше', 'виняток']",8.8,10.0,0
751,"['Чисті', 'номера', 'гарний', 'сніданок']","['Чисті', 'номера', 'гарний', 'сніданок']","['Додаткова', 'оплата', 'за', 'послуги', 'спа']",7.5,10.0,0
752,"['Сніданок', 'супер', 'зручно', 'що', 'початок', 'о', '7']","['Сніданок', 'супер', 'зручно', 'що', 'початок', 'о', '7.00', 'так', 'як', '7.30', 'я', 'вже', 'залишала', 'готель']","['Хорошо', 'було', 'якщо', 'басейн', 'був', 'з', '7-8', '00']",10.0,10.0,1
753,"['гарна', 'кухня', 'гарний', 'персонал', 'гарна', 'ціна']","['гарна', 'кухня', 'гарний', 'персонал', 'гарна', 'ціна']","['грізна', 'вода', 'в', 'басейні']",8.8,10.0,0
